Dist,Type,SubType,Xeq,Yeq,Xgal,Ygal,title,source,date,link,headline,img
"LU","Star","BH",-192.063333,17.773944,-298.276749,80.616897,"Destroyed Star Rains onto Black Hole, Winds Blow it Back","ASASSN-14li",2015-10-21,"http://chandra.harvard.edu/photo/2015/tidal/","A tidal disruption in a galaxy about 290 million light years from Earth.","http://chandra.harvard.edu/photo/2015/tidal/tidal_250.jpg"
"MW","Star","None",-81.028879,-0.882059,-203.400733,-19.751086,"More Than Meets the Eye: Delta Orionis in Orion's Belt","Delta Orionis",2015-11-12,"http://chandra.harvard.edu/photo/2015/dori/","The westernmost star in the 'belt' in the constellation of Orion","http://chandra.harvard.edu/photo/2015/dori/dori_250.jpg"
"EU","Galaxy","None",-159.678850,48.821589,-163.654587,56.473683,"Where Alice in Wonderland Meets Albert Einstein","SDSS J103842.59+484917.7",2015-11-23,"http://chandra.harvard.edu/photo/2015/cheshirecat/","A group of galaxies nicknamed the 'Cheshire Cat' about 4.6 billion light years from Earth.","http://chandra.harvard.edu/photo/2015/cheshirecat/cheshirecat_250.jpg"
"MW","Nebula","SNR",-94.235521,22.513356,-189.073898,2.941332,"IC 443: What Spawned the Jellyfish Nebula?","IC 443",2015-12-10,"http://chandra.harvard.edu/photo/2015/ic443/","A supernova remnant nicknamed the 'Jellyfish Nebula' located about 5,000 light years from Earth.","http://chandra.harvard.edu/photo/2015/ic443/ic443_250.jpg"
"LU","Galaxy","None",-272.317561,49.775452,-77.512121,26.955869,"Chandra Finds Remarkable Galactic Ribbon Unfurled","Zwicky 8338",2015-12-21,"http://chandra.harvard.edu/photo/2015/z8338/","A galaxy cluster located almost 700 million light years from Earth.","http://chandra.harvard.edu/photo/2015/z8338/z8338_250.jpg"
"LU","Galaxy","AGN",-202.468212,47.213501,-104.874171,68.544407,"NASA's Chandra Finds Supermassive Black Hole Burping Nearby","NGC 5195",2016-01-05,"http://chandra.harvard.edu/photo/2016/ngc5195/","A small galaxy merging with a larger spiral galaxy about 26 million light years from Earth.","http://chandra.harvard.edu/photo/2016/ngc5195/ngc5195_250.jpg"
"EU","Galaxy","None",-216.635778,35.139356,-60.347958,68.197690,"NASA's Great Observatories Weigh Massive Young Galaxy Cluster","IDCS J1426.5+3508",2016-01-07,"http://chandra.harvard.edu/photo/2016/idcs1426/","A massive galaxy cluster located about 10 billion light years from Earth.","http://chandra.harvard.edu/photo/2016/idcs1426/idcs1426_250.jpg"
"LU","Galaxy","None",-79.945556,-45.776847,-251.593483,-34.642181,"Blast from Black Hole in a Galaxy Far, Far Away","Pictor A",2016-02-02,"http://chandra.harvard.edu/photo/2016/pictora/","A galaxy with an extensive jet located about 500 million light years from Earth.","http://chandra.harvard.edu/photo/2016/pictora/pictora_250.jpg"
"EU","Star","BH",-112.712136,40.831235,-177.886747,24.416464,"Glow from the Big Bang Allows Discovery of Distant Black Hole Jet","B3 0727+409",2016-02-16,"http://chandra.harvard.edu/photo/2016/b30727/","A black hole with an X-ray jet about 11 billion light years from Earth.","http://chandra.harvard.edu/photo/2016/b30727/b30727_250.jpg"
"EU","Galaxy","None",-64.036393,-24.074654,-221.096344,-44.061006,"Telescopes Combine to Push Frontier on Galaxy Clusters","MACS J0416.1-2403",2016-03-10,"http://chandra.harvard.edu/photo/2016/frontier/","Two galaxy clusters located about 4.3 billion and 5.4 billion light years away respectively.","http://chandra.harvard.edu/photo/2016/frontier/frontier_macsj0416_250.jpg"
"EU","Galaxy","None",-109.387032,37.748138,-180.256728,21.047957,"Telescopes Combine to Push Frontier on Galaxy Clusters","MACS J0717.5+3745",2016-03-10,"http://chandra.harvard.edu/photo/2016/frontier/","Two galaxy clusters located about 4.3 billion and 5.4 billion light years away respectively.","http://chandra.harvard.edu/photo/2016/frontier/frontier_macsj0717_250.jpg"
"MW","Star","SN",-267.188933,-27.168843,-1.870015,0.324209,"Trigger for Milky Way's Youngest Supernova Identified","G1.9+0.3",2016-03-30,"http://chandra.harvard.edu/photo/2016/g19/","A supernova remnant located about 28,000 light years from Earth.","http://chandra.harvard.edu/photo/2016/g19/g19_250.jpg"
"EU","Galaxy","None",-210.257935,2.878247,-340.382859,60.586137,"'Russian Doll' Galaxy Clusters Reveal Information About Dark Energy","Abell 1835",2016-04-28,"http://chandra.harvard.edu/photo/2016/clusters/","From a sample of over 300 galaxy clusters used to study dark energy.","http://chandra.harvard.edu/photo/2016/clusters/clusters_a1835_250.jpg"
"EU","Galaxy","None",-224.310724,22.344123,-30.388085,61.113722,"'Russian Doll' Galaxy Clusters Reveal Information About Dark Energy","MS 1455.0+2232",2016-04-28,"http://chandra.harvard.edu/photo/2016/clusters/","From a sample of over 300 galaxy clusters used to study dark energy.","http://chandra.harvard.edu/photo/2016/clusters/clusters_ms1455_250.jpg"
"EU","Galaxy","None",-206.877561,-11.752605,-324.037576,48.807762,"'Russian Doll' Galaxy Clusters Reveal Information About Dark Energy","RXJ 1347.5-1145",2016-04-28,"http://chandra.harvard.edu/photo/2016/clusters/","From a sample of over 300 galaxy clusters used to study dark energy.","http://chandra.harvard.edu/photo/2016/clusters/clusters_rxj1347_250.jpg"
"EU","Galaxy","None",-155.915071,4.186340,-239.402914,47.960610,"'Russian Doll' Galaxy Clusters Reveal Information About Dark Energy","ZWCL 3146",2016-04-28,"http://chandra.harvard.edu/photo/2016/clusters/","From a sample of over 300 galaxy clusters used to study dark energy.","http://chandra.harvard.edu/photo/2016/clusters/clusters_zwcl3146_250.jpg"
