RA,DEC,Xgal,Ygal,Xeq,Yeq,ABR,NAME
240.877044694,-24.7960968,11.6296221877,22.6060894849,116.599730801,-31.2390814944,"OPH","Ophiuchus"
240.392763083,-24.8781185,12.0318780126,22.8826577599,116.955679055,-31.3747114944,"OPH","Ophiuchus"
240.388198917,-19.545166,7.5420747504,26.9551563238,120.763033992,-24.8005775664,"OPH","Ophiuchus"
240.496711694,-19.5271549,7.44967004161,26.8882339794,120.676172683,-24.7716920602,"OPH","Ophiuchus"
240.495882,-18.5272255,6.59782922403,27.6348298567,121.287628148,-23.5261898063,"OPH","Ophiuchus"
240.387378694,-18.5452347,6.69063401115,27.7026389314,121.375684713,-23.5548391388,"OPH","Ophiuchus"
240.379413583,-8.2958899,-2.19900573911,35.0151258332,125.806505895,-10.6112373828,"OPH","Ophiuchus"
240.029151917,-8.3523235,-1.89021499002,35.2621779871,126.124713434,-10.6925113079,"OPH","Ophiuchus"
240.025796917,-3.602587,-6.10329075585,38.4097413387,127.044797163,-4.6186751987,"OPH","Ophiuchus"
240.375892583,-3.54618,-6.41488643092,38.1512264693,126.715057866,-4.54241076414,"OPH","Ophiuchus"
60.7234906944,0.2375014,139.14700874,-51.7387322744,-66.6600172824,0.273335834765,"ORI","Orion"
60.7356019167,15.7364635,-158.1501857,-39.9704675753,-64.7388701294,18.0415156145,"ORI","Orion"
75.0859284167,15.6755352,169.066091168,-24.3089002548,-79.5255749478,18.3119470374,"ORI","Orion"
75.0863519167,16.175499,169.620498635,-23.9242551872,-79.3709773045,18.8908309912,"ORI","Orion"
75.4532475,16.1101055,169.625262715,-23.5262066431,-79.764411539,18.8251819218,"ORI","Orion"
75.4528155,15.6101446,169.074595218,-23.9097936532,-79.9191460133,18.2459431283,"ORI","Orion"
75.7195764167,15.5619202,169.078192003,-23.619633479,-80.2054530746,18.1971458573,"ORI","Orion"
75.7170038056,12.5621548,165.721364806,-25.8533298096,-81.0310256151,14.7107654324,"ORI","Orion"
75.8836913056,12.5318508,165.732705214,-25.6693788264,-81.2100580005,14.6790867118,"ORI","Orion"
75.8884778056,18.0314159,171.77572385,-21.497047724,-79.5605705729,21.0597457833,"ORI","Orion"
75.8217988056,18.0435486,171.778638014,-21.5685935346,-79.4891518692,21.0717085756,"ORI","Orion"
75.8262529167,22.8764725,-176.330801078,-17.5687807118,-77.5461876099,26.6241547156,"ORI","Orion"
90.0096025,22.8430862,174.502272633,-0.471199405469,-91.2790613801,27.1866709885,"ORI","Orion"
90.0083436944,21.5098724,173.543195295,-1.47653840672,-91.9750228758,25.6295053679,"ORI","Orion"
90.3416085,21.4491768,173.38577949,-1.11244564631,-92.3262965276,25.5732739273,"ORI","Orion"
90.3379716944,17.4495068,170.370012835,-4.05858866746,-94.163349597,20.8677610547,"ORI","Orion"
90.4295945,17.4328651,170.331560411,-3.95629605702,-94.2602874944,20.8514687875,"ORI","Orion"
90.4248509167,11.9332972,165.828056152,-7.84436442612,-96.1668869435,14.3181934635,"ORI","Orion"
90.4231776944,9.9334478,164.09249479,-9.20887560636,-96.6824961007,11.9287351528,"ORI","Orion"
90.3565354167,9.9455481,164.112959954,-9.28513546068,-96.6122334414,11.9417778456,"ORI","Orion"
90.3483786944,-0.0537102,154.729883815,-15.6755359694,-97.7726477784,-0.064613061092,"ORI","Orion"
90.3451428056,-4.0534163,150.692725183,-18.0144114108,-97.5752749591,-4.87466314823,"ORI","Orion"
75.9368248056,-3.9790573,145.802759021,-35.8491706585,-82.654083722,-4.6725667773,"ORI","Orion"
75.9310526944,-10.9785318,136.939818916,-39.120087179,-81.618196419,-12.8686313694,"ORI","Orion"
75.1813354167,-10.8432293,136.569996138,-39.9544844149,-80.8712814896,-12.6966060004,"ORI","Orion"
75.1869596944,-3.8437285,145.512309301,-36.6966156182,-81.8779617041,-4.50868927957,"ORI","Orion"
60.7704239167,-3.7708201,132.947269334,-53.6859926039,-66.5997396844,-4.33905344521,"ORI","Orion"
60.7734875833,0.2289162,139.184949726,-51.6863577242,-66.7136413045,0.263470909773,"ORI","Orion"
270.279670694,-74.9745178,42.6512604736,-25.7312949083,30.253734266,-79.8917712467,"PAV","Pavo"
315.5456505,-74.4544678,39.1338797238,-38.4270931066,16.3344440107,-77.6129841105,"PAV","Pavo"
315.489910083,-59.4576836,21.2136570122,-43.2449054575,28.5699491789,-63.9245947046,"PAV","Pavo"
300.504320083,-59.5880547,21.9101276477,-35.22899105,37.6827411045,-64.6917649338,"PAV","Pavo"
300.497253417,-56.5885773,18.4702637129,-35.1342865662,40.4565284292,-61.7939601409,"PAV","Pavo"
270.178150194,-56.9837723,25.2798767805,-17.8223020886,58.8187631216,-64.1047928034,"PAV","Pavo"
255.677879306,-57.0747757,30.4188105177,-10.404092858,66.9121068805,-65.420782811,"PAV","Pavo"
255.718381917,-67.571106,39.19458564,-17.3357558629,48.8075770553,-74.8850927538,"PAV","Pavo"
270.218671806,-67.4800797,35.4105640294,-22.6436151825,43.1519151676,-73.733385142,"PAV","Pavo"
315.438898083,2.5393796,-51.9085229546,-30.7607641974,49.146972261,2.87444680913,"PEG","Pegasus"
315.433406806,13.0390635,-63.4996057066,-24.3990505293,48.2210750022,14.7254043216,"PEG","Pegasus"
315.216301,13.0132008,-63.3929212458,-24.2198688928,48.4567316191,14.6990493088,"PEG","Pegasus"
315.216684306,12.3465548,-62.6765821792,-24.6471676386,48.5531904581,13.9493880529,"PEG","Pegasus"
315.149890917,12.3382607,-62.6436343619,-24.5919231843,48.6258210977,13.9408527869,"PEG","Pegasus"
315.145252194,20.0046406,-70.6970979576,-19.5080287384,47.2059234854,22.5233791668,"PEG","Pegasus"
315.345893917,20.0290813,-70.8037111886,-19.6636967811,46.9921072116,22.5468038623,"PEG","Pegasus"
315.343446694,24.0289364,-74.8364065643,-16.8671460508,45.9840372763,26.981520494,"PEG","Pegasus"
315.510801306,24.0482101,-74.9270044458,-16.992296137,45.8088922389,26.999103651,"PEG","Pegasus"
315.508010917,28.5480537,-79.3071659616,-13.7410789602,44.456196039,31.9427781921,"PEG","Pegasus"
315.826345417,28.5817947,-79.4813835053,-13.9684767306,44.1319098581,31.9715318831,"PEG","Pegasus"
315.821331,36.5815468,-86.8142519007,-7.94406575537,41.1584658837,40.6146351517,"PEG","Pegasus"
315.9640675,36.5953827,-86.8932405052,-8.03597131481,41.0219077353,40.6250291197,"PEG","Pegasus"
330.090030694,36.6069069,-93.5429831818,-17.4724728665,27.9836330583,40.2768906078,"PEG","Pegasus"
330.090637194,35.6069336,-92.6263514117,-18.3756420686,28.2626155349,39.2149395062,"PEG","Pegasus"
330.913768806,35.6656113,-93.0718982549,-18.8323339055,27.4746464698,39.2610053748,"PEG","Pegasus"
330.913946194,35.1656151,-92.6071688962,-19.2858330157,27.607698534,38.7290847496,"PEG","Pegasus"
330.964353583,35.1682358,-92.63354631,-19.3147037934,27.5594964426,38.7308994547,"PEG","Pegasus"
345.602945306,35.1913109,-99.9504972703,-27.3100357036,13.6981451884,38.5445790698,"PEG","Pegasus"
345.603277194,32.7746468,-97.5306552547,-29.7981940298,14.0028183159,35.9739975842,"PEG","Pegasus"
345.8552055,32.7785072,-97.6668542597,-29.9170582672,13.7577176521,35.9758654142,"PEG","Pegasus"
345.855249417,32.0285034,-96.8906476319,-30.682835446,13.8462089733,35.1747892124,"PEG","Pegasus"
0.107131805556,32.0293655,-105.146308428,-36.3602637217,-0.104953008379,35.114263536,"PEG","Pegasus"
0.107081083333,28.6960354,-101.427713313,-40.0751822956,-0.10768820676,31.5411974611,"PEG","Pegasus"
0.1741895,28.6957588,-101.470730849,-40.0968870687,-0.175177453866,31.540905115,"PEG","Pegasus"
0.174001083333,22.6957588,-94.0228529016,-46.5693428018,-0.181856501671,25.0441701634,"PEG","Pegasus"
0.249376305556,22.6951923,-94.0696904102,-46.5969259148,-0.26063538827,25.043560542,"PEG","Pegasus"
0.249328083333,21.6951923,-92.7357079458,-47.6465689814,-0.261998398533,23.9536123472,"PEG","Pegasus"
0.248941194444,13.1951942,-80.3719555059,-56.1822995663,-0.270998508007,14.6238169068,"PEG","Pegasus"
0.106878305556,13.1960354,-80.2932911333,-56.121267842,-0.116347923568,14.6247381145,"PEG","Pegasus"
0.106848694444,10.6960354,-76.3256185563,-58.4852566803,-0.117126944607,11.8630659845,"PEG","Pegasus"
345.939807917,10.695797,-70.4432637082,-50.5573872893,15.4027930424,11.8849637735,"PEG","Pegasus"
345.939868917,8.195797,-66.8645281176,-52.5800975279,15.487129551,9.11253748873,"PEG","Pegasus"
330.854761083,8.1621685,-62.7369944795,-41.081226737,32.037902971,9.13158852791,"PEG","Pegasus"
330.856147806,2.6622071,-55.7992881808,-44.7071632045,32.2572284924,2.98075759017,"PEG","Pegasus"
330.105817806,2.6076074,-55.5754226134,-44.0908784785,33.0841458538,2.92087349903,"PEG","Pegasus"
330.105917,2.3576119,-55.258015531,-44.2463198776,33.0887587485,2.64088828333,"PEG","Pegasus"
315.772472417,2.325691,-51.7618705516,-31.1967771161,48.7895440723,2.63184988242,"PEG","Pegasus"
315.772014583,3.3256676,-52.8937384335,-30.6290526858,48.7581227682,3.76316609243,"PEG","Pegasus"
315.571916583,3.3043909,-52.8112663476,-30.4524952519,48.9767454742,3.73973678347,"PEG","Pegasus"
315.572284694,2.5544112,-51.9638580031,-30.878494162,49.0012772209,2.89112797509,"PEG","Pegasus"
30.841892,31.1865025,-129.973698317,-38.6052793423,-30.3126308269,34.5010024554,"PER","Perseus"
30.8444311944,34.5196762,-132.419676379,-34.5002472705,-29.4433838353,38.0753858788,"PER","Perseus"
30.6934921944,34.5375137,-132.28872574,-34.5133903809,-29.2955349693,38.0913688233,"PER","Perseus"
30.6956439167,37.2873878,-134.024170819,-31.0882440828,-28.5129401477,41.014214091,"PER","Perseus"
30.6452894167,37.2931557,-133.982636153,-31.0925904404,-28.4648344554,41.0192458752,"PER","Perseus"
30.6590319167,51.0423737,-138.740875257,-13.6389065366,-23.6067309589,55.2180995466,"PER","Perseus"
30.1782534167,51.0925827,-138.446904389,-13.6719010235,-23.2197648333,55.2566203602,"PER","Perseus"
30.1747660833,47.5927505,-137.830245347,-18.1512814276,-24.5897912092,51.7158158194,"PER","Perseus"
15.7954293056,47.625843,-128.132223441,-19.6241055313,-12.908397799,51.4875985413,"PER","Perseus"
15.7979015833,50.6257439,-129.388067231,-15.783982546,-12.2975509755,54.5201108324,"PER","Perseus"
15.4938624167,50.6478767,-129.210060589,-15.7584442176,-12.0569049334,54.5385094699,"PER","Perseus"
15.4970675833,54.6477699,-130.426858005,-10.6099957957,-11.1947894836,58.5217094781,"PER","Perseus"
15.8355760833,54.6228828,-130.609305058,-10.6364840648,-11.4443532193,58.5014792959,"PER","Perseus"
15.8396815,58.1227188,-131.218710724,-6.11104921639,-10.6130650533,61.9275225678,"PER","Perseus"
30.0515749167,58.1046753,-138.352460923,-4.71225522835,-20.0633198939,62.1764077758,"PER","Perseus"
30.0530416944,59.1046104,-138.214745353,-3.43321235607,-19.5921379385,63.1437218991,"PER","Perseus"
30.5868236944,59.0511551,-138.476403231,-3.40705257805,-19.9619823265,63.105352656,"PER","Perseus"
30.5841558056,57.5513,-138.681962037,-5.32340429416,-20.6767565389,61.6521262571,"PER","Perseus"
45.260062,57.4684982,-145.69528271,-1.52571324555,-30.4478822176,62.0299493499,"PER","Perseus"
45.3275664167,57.4593849,-145.728700053,-1.51324917512,-30.4984880354,62.0236189523,"PER","Perseus"
45.3236015,55.4596519,-146.459658749,-3.9046683243,-31.8605822957,60.0683420575,"PER","Perseus"
45.4921266944,55.4362831,-146.548781476,-3.87143094915,-31.9918402121,60.0517109236,"PER","Perseus"
45.4875390833,52.9366074,-147.295560534,-6.87258614021,-33.6251808453,57.5767243353,"PER","Perseus"
60.856019,52.7196465,-154.68532684,0.166578259202,-44.7542211864,58.0407741612,"PER","Perseus"
60.8304895833,36.2218513,-160.813057757,-17.6261879575,-56.4551856875,40.840436299,"PER","Perseus"
60.6382560833,36.254715,-160.653081047,-17.7321732954,-56.2636268706,40.8676934065,"PER","Perseus"
60.6324625,30.921875,-161.043182583,-23.5966302276,-59.080560896,35.0550501177,"PER","Perseus"
45.4951111944,31.1003609,-145.416910138,-33.2207043644,-44.5488970975,34.7504113815,"PER","Perseus"
345.446180306,-39.3127594,1.25793355276,-67.6171181832,13.268599211,-42.8893908854,"PHE","Phoenix"
345.451234806,-56.3126869,22.0270985926,-59.0095828697,10.1534199167,-60.1468275059,"PHE","Phoenix"
345.451892917,-57.8126793,23.8078496137,-58.0011132133,9.8200577432,-61.6103607122,"PHE","Phoenix"
15.4137485833,-57.8484154,38.1640239393,-64.3574491993,-10.3941972433,-61.6556727099,"PHE","Phoenix"
15.4182175,-52.8485603,33.6994211439,-69.0913335393,-11.5338260617,-56.7377506555,"PHE","Phoenix"
15.6644903056,-52.8658562,33.9095754324,-69.0785294109,-11.7137622446,-56.7580740299,"PHE","Phoenix"
15.6662565,-50.865921,32.0168446384,-70.9238922981,-12.1449398368,-54.7596031466,"PHE","Phoenix"
15.9128838056,-50.8859215,32.2433667275,-70.9078811867,-12.3313443758,-54.7828183415,"PHE","Phoenix"
15.9158881944,-47.5527229,28.9575877035,-73.91730419,-13.0211302429,-51.4147337521,"PHE","Phoenix"
30.4101965,-47.6004944,44.9278751568,-71.6250460058,-24.77691169,-51.7293795764,"PHE","Phoenix"
30.4176009167,-39.4342155,41.8304059923,-77.4870153049,-27.6066583072,-43.272494995,"PHE","Phoenix"
15.7567151944,-39.3726234,19.8923802681,-80.9047310561,-14.3533371899,-42.9650892917,"PHE","Phoenix"
90.0634518056,-43.0057793,107.064507117,-33.3484831134,-75.6168975103,-49.8433477612,"PIC","Pictor"
75.0649629167,-42.8255501,98.3739010508,-46.0905441067,-63.9509376926,-48.6466942739,"PIC","Pictor"
60.8988246944,-42.7963676,84.8709146209,-57.3654553008,-52.386056913,-47.8551831176,"PIC","Pictor"
60.8934721944,-46.2959023,82.1279663671,-56.3561489591,-49.8910245446,-51.5064866245,"PIC","Pictor"
60.5616064167,-46.2387962,81.8239223398,-56.6051019868,-49.6713309377,-51.4310791441,"PIC","Pictor"
60.5574831944,-48.7384491,80.0220469201,-55.7500506068,-47.7759987774,-54.0015400702,"PIC","Pictor"
60.5478496944,-53.7376366,76.7177382734,-53.7490268255,-43.6672068523,-59.0394010294,"PIC","Pictor"
75.0451345,-53.8238029,87.4444848573,-44.8227970252,-53.40821107,-59.9571878082,"PIC","Pictor"
75.0365161944,-57.32304,84.2116554134,-44.0837110116,-49.5240294308,-63.389227426,"PIC","Pictor"
75.5345869167,-57.412262,84.4119924414,-43.7708391859,-49.7259446518,-63.5074020278,"PIC","Pictor"
75.5238409167,-60.9112892,81.2532174759,-42.9068615308,-45.5465107828,-66.8446454948,"PIC","Pictor"
90.0230040833,-61.0020981,87.0687113482,-35.0388563814,-53.2591669127,-67.9325224178,"PIC","Pictor"
90.0115761944,-64.0010529,83.8514918706,-34.986210179,-48.7531366291,-70.6776623862,"PIC","Pictor"
90.5958165833,-64.1070251,83.9020635968,-34.6924167951,-48.8665081443,-70.8157879187,"PIC","Pictor"
90.8468875833,-64.1518784,83.9229736232,-34.5667575947,-48.9153505417,-70.8745427427,"PIC","Pictor"
90.8674078056,-58.1537018,90.4310703185,-34.4946741064,-57.803962939,-65.3110391161,"PIC","Pictor"
90.5330051944,-58.0938416,90.3881501762,-34.6953453451,-57.6982838615,-65.2276989143,"PIC","Pictor"
90.5409516944,-55.0945587,93.6852000417,-34.5339469291,-61.784590467,-62.3195447153,"PIC","Pictor"
90.20716,-55.03405,93.6349526126,-34.7507578293,-61.6598502295,-62.2338138494,"PIC","Pictor"
90.2129569167,-52.5345764,96.4023379376,-34.5564066575,-64.8789225126,-59.7510182362,"PIC","Pictor"
90.046247,-52.5042114,96.3743500482,-34.6713445701,-64.8086704005,-59.7074516206,"PIC","Pictor"
90.0499268056,-50.7545471,98.3229845123,-34.5000723679,-66.9651583622,-57.9395127452,"PIC","Pictor"
330.8566475,0.6622211,-53.2342232659,-45.9379276397,32.2813321366,0.741525623854,"PSC","Pisces"
330.856147806,2.6622071,-55.7992881808,-44.7071632045,32.2572284924,2.98075759017,"PSC","Pisces"
330.854761083,8.1621685,-62.7369944795,-41.081226737,32.037902971,9.13158852791,"PSC","Pisces"
345.939868917,8.195797,-66.8645281176,-52.5800975279,15.487129551,9.11253748873,"PSC","Pisces"
345.939807917,10.695797,-70.4432637082,-50.5573872893,15.4027930424,11.8849637735,"PSC","Pisces"
0.106848694444,10.6960354,-76.3256185563,-58.4852566803,-0.117126944607,11.8630659845,"PSC","Pisces"
0.106878305556,13.1960354,-80.2932911333,-56.121267842,-0.116347923568,14.6247381145,"PSC","Pisces"
0.248941194444,13.1951942,-80.3719555059,-56.1822995663,-0.270998508007,14.6238169068,"PSC","Pisces"
0.249328083333,21.6951923,-92.7357079458,-47.6465689814,-0.261998398533,23.9536123472,"PSC","Pisces"
0.960987694444,21.6766376,-93.1612455724,-47.9209388106,-1.0099186828,23.9335602361,"PSC","Pisces"
0.961604305556,24.4266243,-96.7757879317,-45.0008600395,-0.99498881836,26.9263848743,"PSC","Pisces"
0.827566083333,24.4319324,-96.6957416346,-44.9502535922,-0.856270417209,26.9320886626,"PSC","Pisces"
0.829537583333,33.6818962,-107.344995716,-34.6927286748,-0.801064577045,36.8750332903,"PSC","Pisces"
15.5264950833,33.6453705,-118.076033083,-37.0785204526,-14.9839039273,36.9129099124,"PSC","Pisces"
15.524428,28.6454391,-112.954678619,-43.0713261011,-15.6039449474,31.5543885137,"PSC","Pisces"
15.784314,28.6262817,-113.158744305,-43.1076012579,-15.8668948504,31.536019653,"PSC","Pisces"
15.7829783056,25.6263351,-109.692423126,-46.6230400855,-16.1949205844,28.2906292133,"PSC","Pisces"
15.7770489167,10.5432396,-87.7872563248,-63.1129624453,-17.2872079766,11.7216062376,"PSC","Pisces"
30.1110165,10.5143948,-105.451134766,-62.4798164711,-32.9249145511,11.7626906762,"PSC","Pisces"
30.1076844167,2.5978806,-92.9022255813,-70.391092838,-33.3192664612,2.91033687244,"PSC","Pisces"
0.4402525,2.6925383,-62.8306996503,-65.7116019264,-0.488592296484,2.99038844944,"PSC","Pisces"
0.440088583333,0.6925398,-59.2093831292,-67.3479538149,-0.488788433429,0.769215050943,"PSC","Pisces"
0.4395135,-6.3074551,-46.0220597952,-72.5935685571,-0.485957334333,-7.00229691726,"PSC","Pisces"
345.940219917,-6.3042021,-44.9690217416,-62.619261959,15.5357360411,-7.01182669845,"PSC","Pisces"
345.940147417,-3.3042023,-49.5976799607,-60.8095841306,15.5872862122,-3.67644775656,"PSC","Pisces"
330.857646917,-3.3377509,-48.0552648587,-48.2470993574,32.2405484013,-3.73692980323,"PSC","Pisces"
345.112064417,-24.8250446,-17.6428790002,-68.7822695561,15.3551129989,-27.4135303796,"PSA","Piscis Austrinus"
315.984685917,-24.9040413,-19.9051075413,-42.9524017751,45.0907858229,-27.9324898621,"PSA","Piscis Austrinus"
315.453851694,-24.9597607,-19.7886293246,-42.4781211753,45.6108035989,-28.0059200923,"PSA","Piscis Austrinus"
315.455442417,-27.4596672,-16.8240627232,-43.1022811545,44.8578404753,-30.7531303852,"PSA","Piscis Austrinus"
315.461870194,-36.4592972,-6.1494148343,-44.6377535744,41.5393064677,-40.4951774618,"PSA","Piscis Austrinus"
345.115167583,-36.3249741,-2.58796949472,-68.1931783694,14.0054703357,-39.749349884,"PSA","Piscis Austrinus"
105.464893306,-11.2521448,142.076880616,-3.78327840516,-111.28224493,-13.910081446,"PUP","Puppis"
105.445146583,-33.2504692,120.896353938,-15.8102207371,-97.5875396439,-40.2044483237,"PUP","Puppis"
90.6602573056,-33.1128159,118.621542042,-30.3721843481,-85.0627073579,-39.0053405813,"PUP","Puppis"
90.6472610833,-43.1116486,107.176299445,-32.8670378089,-75.9580508688,-50.0002156448,"PUP","Puppis"
90.0634518056,-43.0057793,107.064507117,-33.3484831134,-75.6168975103,-49.8433477612,"PUP","Puppis"
90.0499268056,-50.7545471,98.3229845123,-34.5000723679,-66.9651583622,-57.9395127452,"PUP","Puppis"
120.0574465,-51.1025848,100.757918208,-13.227022685,-85.4263620645,-61.112064982,"PUP","Puppis"
120.069218583,-43.3535042,108.412055139,-8.5741736977,-97.1158828971,-52.9180808876,"PUP","Puppis"
120.438154194,-43.4095192,108.2613858,-8.32538332728,-97.2901753715,-53.01883553,"PUP","Puppis"
120.445186583,-37.160038,114.037500969,-4.35514705471,-105.388806465,-46.01510408,"PUP","Puppis"
120.461806306,-17.4112568,129.77612316,8.9337783678,-122.808110035,-22.1836100804,"PUP","Puppis"
120.465985306,-11.4115648,133.747798641,13.0849472292,-125.614790159,-14.6044166813,"PUP","Puppis"
120.182278583,-11.3687992,133.990302178,12.8075665368,-125.363571379,-14.5397573491,"PUP","Puppis"
120.461806306,-17.4112568,129.77612316,8.9337783678,-122.808110035,-22.1836100804,"PYX","Pyxis"
120.678956,-17.4424706,129.610544764,9.13774517946,-122.988896126,-22.2346032327,"PYX","Pyxis"
120.6775675,-19.4423733,128.207954409,7.75597639204,-121.790429764,-24.736533588,"PYX","Pyxis"
135.178998,-19.508831,116.550181338,21.602433968,-134.531805208,-25.7786781889,"PYX","Pyxis"
135.175785083,-24.5086308,114.172824093,17.566958781,-130.462737211,-32.1694163144,"PYX","Pyxis"
135.460289,-24.5425186,113.911385594,17.7801225046,-130.666591487,-32.2372735544,"PYX","Pyxis"
135.451439917,-37.2920151,106.54577989,7.38080657868,-116.153996347,-47.796611954,"PYX","Pyxis"
120.445186583,-37.160038,114.037500969,-4.35514705471,-105.388806465,-46.01510408,"PYX","Pyxis"
45.2241793056,-67.03582,61.1139624914,-51.4139346783,-23.1526052557,-71.0539308169,"RET","Reticulum"
60.5862679167,-67.2479248,69.1508416428,-46.6264530936,-30.4035821257,-71.8611016978,"RET","Reticulum"
60.6183023056,-58.7506638,73.7820421968,-51.3423213227,-39.1636098789,-63.9446479274,"RET","Reticulum"
60.370306,-58.7088547,73.6282130489,-51.4842446151,-39.05054437,-63.891948084,"RET","Reticulum"
60.3766975,-56.2093849,75.0773991622,-52.7124787126,-41.3682483474,-61.4674037012,"RET","Reticulum"
60.0461945833,-56.1555862,74.8482986965,-52.9125939228,-41.2001321415,-61.3980762156,"RET","Reticulum"
60.0531930833,-52.8228111,76.8590637255,-54.4333073393,-44.1016713143,-58.1031554626,"RET","Reticulum"
45.8879191944,-52.7968445,63.2346123465,-61.846592711,-34.0039979374,-57.452505542,"RET","Reticulum"
45.5576668056,-52.7470779,62.9038367567,-62.028598765,-33.7967181849,-57.3903745502,"RET","Reticulum"
45.5491210833,-57.0797844,62.3313112802,-59.037464014,-30.9082278394,-61.6625347984,"RET","Reticulum"
45.2527420833,-57.0377846,62.0776514823,-59.182302031,-30.7411205639,-61.6104730527,"RET","Reticulum"
270.958242417,18.6647091,-47.5060819601,21.0157078376,92.376251929,22.251573027,"SGE","Sagitta"
270.955942194,21.2478352,-49.9015084021,22.1814251354,91.1772405626,25.2807765936,"SGE","Sagitta"
285.339754083,21.3148155,-58.0762804342,8.50859346973,77.071645568,24.7951977714,"SGE","Sagitta"
285.341419194,19.3982983,-56.2966266403,7.52438858667,77.826024481,22.5960574354,"SGE","Sagitta"
285.925712583,19.4955387,-56.6958536188,7.01573524341,77.2041980767,22.6890207107,"SGE","Sagitta"
285.924017,21.5787334,-58.6303827467,8.09108759669,76.383490093,25.0766586409,"SGE","Sagitta"
300.341693917,21.6436558,-65.8593669251,-5.29722698517,61.9210494803,24.6985403605,"SGE","Sagitta"
300.342269917,20.8936996,-65.1445980382,-5.74472330176,62.1659269219,23.8545421965,"SGE","Sagitta"
300.345796583,16.1439629,-60.5496760233,-8.54389048783,63.5144777927,18.4820024312,"SGE","Sagitta"
300.2372665,16.1275158,-60.4848253695,-8.45108872018,63.6313132169,18.4656060362,"SGE","Sagitta"
285.9284,16.0790844,-53.4942450648,5.24515143689,78.3686804663,18.7518239778,"SGE","Sagitta"
285.928077694,16.4957294,-53.8866057068,5.46142469999,78.2387237201,19.2332732936,"SGE","Sagitta"
285.0936985,16.3550682,-53.3164407615,6.19763004327,79.1312301924,19.0936476482,"SGE","Sagitta"
285.091699583,18.6882229,-55.5019710617,7.39919293066,78.3389309935,21.7868525803,"SGE","Sagitta"
270.982936917,-11.866436,-18.7233863263,5.46000335078,94.7679859221,-14.2028061693,"SGR","Sagittarius"
270.986248,-15.8328123,-14.9147627028,3.30069424385,93.4861730802,-18.9100922122,"SGR","Sagittarius"
270.369968417,-15.943572,-14.4800665315,3.81426655908,94.0565919661,-19.061652554,"SGR","Sagittarius"
255.720012694,-16.061882,-5.81694336787,16.9543675307,108.310480653,-19.7489979315,"SGR","Sagittarius"
255.733455694,-30.0606632,6.79879069661,7.83252557948,99.3874936057,-36.4319885378,"SGR","Sagittarius"
255.966854083,-30.0182076,6.62732998982,7.68170197258,99.2199831202,-36.3661168586,"SGR","Sagittarius"
255.975030917,-37.0174599,12.8612797831,2.9832860767,92.7522950563,-44.3688677375,"SGR","Sagittarius"
285.306421306,-36.7785645,-0.0571429076521,-19.5427037571,68.3628530356,-42.1190943989,"SGR","Sagittarius"
285.317976,-45.277565,8.8904691182,-22.7063640511,61.5219411366,-51.2077666126,"SGR","Sagittarius"
300.477953,-45.0900002,5.3840947538,-33.8852570093,49.6696405337,-50.1889416067,"SGR","Sagittarius"
300.459863694,-27.5913391,-14.249680827,-29.4668307621,59.5491938961,-31.338183815,"SGR","Sagittarius"
300.127731306,-27.6419144,-14.1148646588,-29.1803233572,59.8506795076,-31.4056031445,"SGR","Sagittarius"
300.115091306,-11.6762342,-31.627872495,-22.8790269968,64.7118654876,-13.3965037926,"SGR","Sagittarius"
240.029151917,-8.3523235,-1.89021499002,35.2621779871,126.124713434,-10.6925113079,"SCO","Scorpius"
240.379413583,-8.2958899,-2.19900573911,35.0151258332,125.806505895,-10.6112373828,"SCO","Scorpius"
240.387378694,-18.5452347,6.69063401115,27.7026389314,121.375684713,-23.5548391388,"SCO","Scorpius"
240.495882,-18.5272255,6.59782922403,27.6348298567,121.287628148,-23.5261898063,"SCO","Scorpius"
240.496711694,-19.5271549,7.44967004161,26.8882339794,120.676172683,-24.7716920602,"SCO","Scorpius"
240.388198917,-19.545166,7.5420747504,26.9551563238,120.763033992,-24.8005775664,"SCO","Scorpius"
240.392763083,-24.8781185,12.0318780126,22.8826577599,116.955679055,-31.3747114944,"SCO","Scorpius"
240.877044694,-24.7960968,11.6296221877,22.6060894849,116.599730801,-31.2390814944,"SCO","Scorpius"
240.882356583,-30.2123089,16.1091506768,18.3631194068,111.840349023,-37.7688483003,"SCO","Scorpius"
255.733455694,-30.0606632,6.79879069661,7.83252557948,99.3874936057,-36.4319885378,"SCO","Scorpius"
255.966854083,-30.0182076,6.62732998982,7.68170197258,99.2199831202,-36.3661168586,"SCO","Scorpius"
255.975030917,-37.0174599,12.8612797831,2.9832860767,92.7522950563,-44.3688677375,"SCO","Scorpius"
255.987285583,-45.516346,20.3338662464,-2.77431734502,83.0820371453,-53.6704760142,"SCO","Scorpius"
240.571374917,-45.7670517,28.5689141696,5.83538737021,93.2571918131,-55.4637011444,"SCO","Scorpius"
240.5663185,-42.2674789,25.8994267513,8.75295850626,98.1599192101,-51.6574025228,"SCO","Scorpius"
240.143520417,-42.3366776,26.202179758,8.92708685198,98.3618639783,-51.7782136154,"SCO","Scorpius"
240.129846583,-29.8377628,16.3039311469,19.1568184582,112.822599837,-37.3864919987,"SCO","Scorpius"
225.795332,-29.889616,26.5291518405,27.5593702374,124.313955814,-38.7829033115,"SCO","Scorpius"
